"","sub","item","cond","seq","Bnd_loc","tCross","tStarted","tCompleted","tChange","tActualChange","nextFlag","tNextFlag","tChangetoFixOnset","tChangetoFixOnset_VD"
"308",4,4,1,38,618,6739128,6739132,6739139,7,11,"SFIX",6739149,-10,-2
"309",4,46,1,39,618,6780562,6780576,6780578,2,16,"SFIX",6780701,-123,-115
"310",4,59,2,40,618,6855640,6855643,6855644,1,4,"SFIX",6855662,-18,-10
"311",4,30,3,41,618,6889454,6889478,6889479,1,25,"SFIX",6889493,-14,-6
"312",4,58,1,42,618,6901118,6901120,6901127,7,9,"SFIX",6901139,-12,-4
"313",4,34,1,43,618,6937495,6937531,6937532,1,37,"EFIX",6937530,578,586
"314",4,56,2,44,618,6948956,6948959,6948964,5,8,"SFIX",6948975,-11,-3
"315",4,6,3,45,618,6959541,6959545,6959549,4,8,"SFIX",6959582,-33,-25
"316",4,52,1,46,618,6972290,6972311,6972317,6,27,"SFIX",6972335,-18,-10
"317",4,74,2,47,618,7001954,7001958,7001959,1,5,"SFIX",7002001,-42,-34
"318",4,29,2,48,618,7210174,7210206,7210207,1,33,"SFIX",7210219,-12,-4
"319",4,51,3,49,618,7231157,7231207,7231209,2,52,"SFIX",7231252,-43,-35
"320",4,62,2,50,618,7243222,7243225,7243228,3,6,"SFIX",7243268,-40,-32
"321",4,73,1,51,618,7248760,7248760,7248762,2,2,"SFIX",7248809,-47,-39
"322",4,50,2,52,618,7278762,7278777,7278778,1,16,"SFIX",7278926,-148,-140
"323",4,72,3,53,618,7290016,7290031,7290032,1,16,"SFIX",7290068,-36,-28
"324",4,55,1,54,618,7297954,7297961,7297966,5,12,"SFIX",7298013,-47,-39
"325",4,14,2,55,618,7306857,7306875,7306882,7,25,"SFIX",7306964,-82,-74
"326",4,11,2,56,618,7320926,7320930,7320931,1,5,"SFIX",7320970,-39,-31
"327",4,13,1,57,618,7364960,7364960,7364961,1,1,"SFIX",7365014,-53,-45
"328",4,53,2,58,618,7373915,7373917,7373919,2,4,"SFIX",7373949,-30,-22
"329",4,21,3,59,618,7400456,7400460,7400466,6,10,"SFIX",7400497,-31,-23
"330",4,86,2,60,618,7410616,7410619,7410622,3,6,"SFIX",7410654,-32,-24
"331",4,89,2,61,618,7766447,7766454,7766456,2,9,"SFIX",7766493,-37,-29
"332",4,38,2,62,618,7810506,7810513,7810515,2,9,"SFIX",7810559,-44,-36
"333",4,19,1,63,618,7862085,7862089,7862090,1,5,"SFIX",7862111,-21,-13
"334",4,41,2,64,618,7898125,7898134,7898140,6,15,"SFIX",7898169,-29,-21
"335",4,22,1,65,618,7910430,7910434,7910435,1,5,"SFIX",7910467,-32,-24
"336",4,20,2,66,618,7983219,7983227,7983228,1,9,"SFIX",7983258,-30,-22
"337",4,60,3,67,618,7995325,7995330,7995330,0,5,"SFIX",7995360,-30,-22
"338",4,40,1,68,618,8004642,8004653,8004655,2,13,"SFIX",8004680,-25,-17
"339",4,15,3,69,618,8234084,8234096,8234097,1,13,"SFIX",8234123,-26,-18
"340",4,84,3,70,618,8243208,8243228,8243232,4,24,"SFIX",8243313,-81,-73
"341",4,47,2,71,618,8257761,8257770,8257771,1,10,"SFIX",8257796,-25,-17
"342",4,81,3,72,618,8344580,8344588,8344592,4,12,"SFIX",8344619,-27,-19
"343",4,87,3,73,618,8351907,8351914,8351916,2,9,"SFIX",8351954,-38,-30
"344",4,17,2,74,618,8362548,8362551,8362553,2,5,"SFIX",8362589,-36,-28
"345",4,37,1,75,618,8372320,8372324,8372325,1,5,"SFIX",8372360,-35,-27
"346",4,12,3,76,618,8381001,8381049,8381051,2,50,"SFIX",8381101,-50,-42
"347",4,75,3,77,618,8390307,8390324,8390325,1,18,"SFIX",8390425,-100,-92
"348",4,9,3,78,618,8407764,8407776,8407777,1,13,"SFIX",8407882,-105,-97
"349",4,83,2,79,618,8433768,8433772,8433772,0,4,"SFIX",8433806,-34,-26
"350",4,16,1,80,618,8440434,8440444,8440449,5,15,"SFIX",8440465,-16,-8
"351",4,32,2,81,618,8451679,8451695,8451697,2,18,"SFIX",8451723,-26,-18
"352",4,28,1,82,618,8464560,8464563,8464565,2,5,"SFIX",8464603,-38,-30
"353",4,49,1,83,618,8484796,8484800,8484806,6,10,"SFIX",8484828,-22,-14
"354",4,25,1,84,618,8496098,8496103,8496104,1,6,"SFIX",8496129,-25,-17
"355",4,63,3,85,618,8538705,8538707,8538709,2,4,"SFIX",8538743,-34,-26
"356",4,80,2,86,618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",4,85,1,87,618,8597046,8597050,8597051,1,5,"SFIX",8597063,-12,-4
"358",4,78,3,88,618,8621883,8621887,8621888,1,5,"SFIX",8621916,-28,-20
"359",4,88,1,89,618,8638475,8638478,8638480,2,5,"SFIX",8638515,-35,-27
"360",4,65,2,90,618,8672003,8672006,8672008,2,5,"SFIX",8672040,-32,-24
"361",5,39,1,1,618,9243372,9243375,9243377,2,5,"SFIX",9243404,-27,-19
"362",5,68,3,2,618,9256877,9256881,9256882,1,5,"SFIX",9256916,-34,-26
"363",5,4,2,3,618,9275309,9275316,9275319,3,10,"SFIX",9275350,-31,-23
"364",5,15,1,4,618,9297021,9297025,9297030,5,9,"SFIX",9297045,-15,-7
"365",5,50,3,5,618,9313313,9313318,9313319,1,6,"SFIX",9313347,-28,-20
"366",5,63,1,6,618,9331808,9331811,9331818,7,10,"SFIX",9331832,-14,-6
"367",5,26,3,7,618,9336782,9336786,9336787,1,5,"SFIX",9336810,-23,-15
"368",5,84,1,8,618,9344396,9344401,9344407,6,11,"SFIX",9344441,-34,-26
"369",5,34,2,9,618,9357520,9357524,9357525,1,5,"SFIX",9357555,-30,-22
"370",5,60,1,10,618,9368052,9368056,9368058,2,6,"SFIX",9368083,-25,-17
"371",5,89,3,11,618,9388343,9388351,9388352,1,9,"SFIX",9388475,-123,-115
"372",5,65,3,12,618,9396002,9396011,9396012,1,10,"SFIX",9396134,-122,-114
"373",5,32,3,13,618,9403210,9403260,9403261,1,51,"SFIX",9403306,-45,-37
"374",5,35,3,14,618,9412394,9412397,9412399,2,5,"SFIX",9412431,-32,-24
"375",5,61,2,15,618,9422897,9422900,9422902,2,5,"SFIX",9422929,-27,-19
"376",5,71,3,16,618,9431020,9431023,9431025,2,5,"SFIX",9431046,-21,-13
"377",5,18,1,17,618,9444633,9444637,9444638,1,5,"SFIX",9444657,-19,-11
"378",5,41,3,18,618,9458744,9458748,9458749,1,5,"SFIX",9458763,-14,-6
"379",5,77,3,19,618,9467262,9467266,9467270,4,8,"SFIX",9467298,-28,-20
"380",5,54,1,20,618,9473023,9473032,9473033,1,10,"SFIX",9473191,-158,-150
"381",5,33,1,21,618,9482834,9482840,9482847,7,13,"SFIX",9482875,-28,-20
"382",5,2,3,22,618,9498802,9498806,9498809,3,7,"SFIX",9498830,-21,-13
"383",5,56,3,23,618,9507052,9507056,9507057,1,5,"SFIX",9507076,-19,-11
"384",5,46,2,24,618,9515732,9515736,9515737,1,5,"SFIX",9515759,-22,-14
"385",5,43,2,25,618,9525162,9525179,9525180,1,18,"SFIX",9525287,-107,-99
"386",5,38,3,26,618,9539880,9539887,9539890,3,10,"SFIX",9539923,-33,-25
"387",5,58,2,27,618,9556328,9556331,9556333,2,5,"SFIX",9556357,-24,-16
"388",5,29,3,28,618,9583741,9583744,9583745,1,4,"SFIX",9583762,-17,-9
"389",5,88,2,29,618,9621587,9621592,9621593,1,6,"SFIX",9621622,-29,-21
"390",5,69,1,30,618,9629403,9629407,9629411,4,8,"SFIX",9629440,-29,-21
"391",5,74,3,31,618,9820105,9820108,9820110,2,5,"SFIX",9820131,-21,-13
"392",5,5,3,32,618,9834015,9834017,9834019,2,4,"SFIX",9834038,-19,-11
"393",5,86,3,33,618,9843927,9843931,9843932,1,5,"SFIX",9843967,-35,-27
"394",5,3,1,34,618,9849692,9849696,9849697,1,5,"SFIX",9849717,-20,-12
"395",5,16,2,35,618,9864731,9864735,9864737,2,6,"SFIX",9864761,-24,-16
"396",5,62,3,36,618,9874513,9874517,9874517,0,4,"SFIX",9874542,-25,-17
"397",5,6,1,37,618,9899649,9899652,9899655,3,6,"SFIX",9899674,-19,-11
"398",5,8,3,38,618,9906932,9906936,9906937,1,5,"SFIX",9906968,-31,-23
"399",5,64,2,39,618,9915834,9915837,9915839,2,5,"SFIX",9915863,-24,-16
"400",5,51,1,40,618,9947559,9947562,9947564,2,5,"SFIX",9947583,-19,-11
"401",5,90,1,41,618,9957452,9957456,9957457,1,5,"SFIX",9957481,-24,-16
"402",5,80,3,42,618,9967541,9967544,9967550,6,9,"SFIX",9967574,-24,-16
"403",5,13,2,43,618,9981142,9981145,9981147,2,5,"SFIX",9981164,-17,-9
"404",5,75,1,44,618,9990786,9990791,9990791,0,5,"SFIX",9990816,-25,-17
"405",5,53,3,45,618,10021969,10021973,10021974,1,5,"SFIX",10021991,-17,-9
"406",5,30,1,46,618,10030813,10030815,10030819,4,6,"SFIX",10030849,-30,-22
"407",5,10,2,47,618,10040556,10040559,10040561,2,5,"SFIX",10040581,-20,-12
"408",5,40,2,48,618,10068520,10068524,10068529,5,9,"SFIX",10068548,-19,-11
"409",5,7,2,49,618,10075749,10075752,10075756,4,7,"SFIX",10075767,-11,-3
"410",5,19,2,50,618,10083481,10083492,10083498,6,17,"SFIX",10083627,-129,-121
"411",5,47,3,51,618,10091006,10091013,10091017,4,11,"SFIX",10091055,-38,-30
"412",5,11,3,52,618,10102698,10102701,10102703,2,5,"SFIX",10102724,-21,-13
"413",5,85,2,53,618,10124682,10124686,10124690,4,8,"SFIX",10124704,-14,-6
"414",5,21,1,54,618,10131843,10131847,10131848,1,5,"SFIX",10131865,-17,-9
"415",5,45,1,55,618,10145927,10145930,10145932,2,5,"SFIX",10145957,-25,-17
"416",5,87,1,56,618,10154621,10154624,10154626,2,5,"SFIX",10154650,-24,-16
"417",5,78,1,57,618,10161247,10161251,10161252,1,5,"SFIX",10161279,-27,-19
"418",5,36,1,58,618,10191973,10191987,10191988,1,15,"SFIX",10192124,-136,-128
"419",5,20,3,59,618,10214903,10214906,10214907,1,4,"SFIX",10214937,-30,-22
"420",5,48,1,60,618,10236464,10236468,10236469,1,5,"SFIX",10236492,-23,-15
"421",5,67,2,61,618,10247468,10247477,10247479,2,11,"SFIX",10247607,-128,-120
"422",5,24,1,62,618,10273733,10273737,10273738,1,5,"SFIX",10273762,-24,-16
"423",5,9,1,63,618,10470351,10470355,10470357,2,6,"SFIX",10470379,-22,-14
"424",5,76,2,64,618,10489872,10489875,10489877,2,5,"SFIX",10489900,-23,-15
"425",5,83,3,65,618,10494979,10494981,10494983,2,4,"SFIX",10494999,-16,-8
"426",5,25,2,66,618,10527154,10527158,10527159,1,5,"SFIX",10527187,-28,-20
"427",5,82,2,67,618,10538455,10538462,10538467,5,12,"SFIX",10538509,-42,-34
"428",5,44,3,68,618,10554699,10554703,10554708,5,9,"SFIX",10554730,-22,-14
"429",5,37,2,69,618,10564043,10564048,10564048,0,5,"SFIX",10564072,-24,-16
"430",5,73,2,70,618,10573473,10573476,10573478,2,5,"SFIX",10573498,-20,-12
"431",5,22,2,71,618,10581951,10581953,10581955,2,4,"SFIX",10581991,-36,-28
"432",5,72,1,72,618,10598931,10598944,10598945,1,14,"SFIX",10599161,-216,-208
"433",5,57,1,73,618,10606517,10606520,10606522,2,5,"SFIX",10606545,-23,-15
"434",5,12,1,74,618,10623112,10623116,10623121,5,9,"SFIX",10623145,-24,-16
"435",5,59,3,75,618,10637859,10637862,10637864,2,5,"SFIX",10637878,-14,-6
"436",5,49,2,76,618,10650693,10650695,10650702,7,9,"SFIX",10650721,-19,-11
"437",5,17,3,77,618,10668894,10668897,10668899,2,5,"SFIX",10668915,-16,-8
"438",5,28,2,78,618,10680991,10680994,10680996,2,5,"SFIX",10681022,-26,-18
"439",5,42,1,79,618,10695468,10695472,10695473,1,5,"SFIX",10695509,-36,-28
"440",5,31,2,80,618,10708804,10708807,10708809,2,5,"SFIX",10708830,-21,-13
"441",5,70,2,81,618,10716813,10716816,10716820,4,7,"SFIX",10716843,-23,-15
"442",5,66,1,82,618,10723749,10723752,10723754,2,5,"SFIX",10723778,-24,-16
"443",5,1,2,83,618,10744481,10744484,10744486,2,5,"SFIX",10744512,-26,-18
"444",5,52,2,84,618,10753843,10753845,10753847,2,4,"SFIX",10753871,-24,-16
"445",5,79,2,85,618,10789889,10789892,10789894,2,5,"SFIX",10789914,-20,-12
"446",5,55,2,86,618,10833282,10833293,10833294,1,12,"SFIX",10833430,-136,-128
"447",5,27,1,87,618,10856434,10856437,10856440,3,6,"SFIX",10856458,-18,-10
"448",5,14,3,88,618,10872073,10872079,10872083,4,10,"SFIX",10872133,-50,-42
"449",5,23,3,89,618,10896822,10896826,10896827,1,5,"SFIX",10896841,-14,-6
"450",5,81,1,90,618,10903295,10903298,10903300,2,5,"SFIX",10903315,-15,-7
"451",6,19,3,1,618,13461393,13461396,13461401,5,8,"SFIX",13461423,-22,-14
"452",6,52,3,2,618,13482529,13482533,13482538,5,9,"SFIX",13482561,-23,-15
"453",6,5,1,3,618,13573242,13573246,13573247,1,5,"SFIX",13573279,-32,-24
"454",6,57,2,4,618,13782940,13782943,13782944,1,4,"SFIX",13782973,-29,-21
"455",6,3,2,5,618,13931293,13931297,13931299,2,6,"SFIX",13931311,-12,-4
"456",6,1,3,6,618,14033392,14033396,14033397,1,5,"SFIX",14033435,-38,-30
"457",6,14,1,7,618,14139717,14139721,14139722,1,5,"SFIX",14139735,-13,-5
"458",6,30,2,8,618,14157491,14157494,14157498,4,7,"SFIX",14157507,-9,-1
"459",6,64,3,9,618,14213301,14213306,14213309,3,8,"SFIX",14213320,-11,-3
"460",6,40,3,10,618,14262191,14262195,14262196,1,5,"SFIX",14262233,-37,-29
"461",6,8,1,11,618,14368513,14368516,14368518,2,5,"SFIX",14368555,-37,-29
"462",6,13,3,12,618,14445943,14445947,14445948,1,5,"SFIX",14445980,-32,-24
"463",6,72,2,13,618,14536904,14536908,14536915,7,11,"SFIX",14536927,-12,-4
"464",6,17,1,14,618,14605588,14605591,14605593,2,5,"SFIX",14605622,-29,-21
"465",6,84,2,15,618,14621581,14621585,14621586,1,5,"SFIX",14621634,-48,-40
"466",6,65,1,16,618,14643009,14643013,14643017,4,8,"SFIX",14643036,-19,-11
"467",6,10,3,17,618,14652344,14652348,14652349,1,5,"SFIX",14652383,-34,-26
"468",6,50,1,18,618,14718594,14718598,14718599,1,5,"SFIX",14718628,-29,-21
"469",6,6,2,19,618,14793828,14793836,14793838,2,10,"SFIX",14794062,-224,-216
"470",6,54,2,20,618,14804962,14804966,14804968,2,6,"SFIX",14804998,-30,-22
"471",6,74,1,21,618,14836633,14836638,14836641,3,8,"SFIX",14836951,-310,-302
"472",6,39,2,22,618,14845897,14845901,14845902,1,5,"SFIX",14845918,-16,-8
"473",6,32,1,23,618,14872537,14872541,14872542,1,5,"SFIX",14872571,-29,-21
"474",6,67,3,24,618,14918389,14918393,14918396,3,7,"SFIX",14918415,-19,-11
"475",6,25,3,25,618,14934542,14934547,14934549,2,7,"SFIX",14934560,-11,-3
"476",6,82,3,26,618,14946457,14946462,14946464,2,7,"SFIX",14946712,-248,-240
"477",6,22,3,27,618,NA,NA,NA,NA,NA,NA,NA,NA,NA
"478",6,60,2,28,618,14976839,14976842,14976849,7,10,"SFIX",14976856,-7,1
"479",6,55,3,29,618,15151581,15151585,15151586,1,5,"SFIX",15151609,-23,-15
"480",6,21,2,30,618,15164399,15164402,15164404,2,5,"SFIX",15164431,-27,-19
"481",6,23,1,31,618,15200257,15200261,15200262,1,5,"SFIX",15200289,-27,-19
"482",6,70,3,32,618,15210017,15210022,15210028,6,11,"SFIX",15210041,-13,-5
"483",6,37,3,33,618,15224929,15224932,15224934,2,5,"SFIX",15224964,-30,-22
"484",6,36,2,34,618,15247879,15247883,15247884,1,5,"SFIX",15247913,-29,-21
"485",6,53,1,35,618,15265610,15265615,15265617,2,7,"SFIX",15265641,-24,-16
"486",6,63,2,36,618,15288517,15288521,15288528,7,11,"SFIX",15288554,-26,-18
"487",6,81,2,37,618,15350048,15350052,15350053,1,5,"SFIX",15350077,-24,-16
"488",6,62,1,38,618,15359786,15359790,15359791,1,5,"SFIX",15359810,-19,-11
"489",6,35,1,39,618,15386630,15386633,15386635,2,5,"SFIX",15386652,-17,-9
"490",6,7,3,40,618,15507508,15507516,15507517,1,9,"SFIX",15507525,-8,0
"491",6,56,1,41,618,15520278,15520282,15520283,1,5,"SFIX",15520310,-27,-19
"492",6,16,3,42,618,15553797,15553803,15553804,1,7,"SFIX",15554072,-268,-260
"493",6,71,1,43,618,15568836,15568840,15568842,2,6,"SFIX",15568851,-9,-1
"494",6,83,1,44,618,15617445,15617449,15617450,1,5,"SFIX",15617466,-16,-8
"495",6,69,2,45,618,15642585,15642589,15642595,6,10,"SFIX",15642612,-17,-9
"496",6,89,1,46,618,15734143,15734152,15734153,1,10,"SFIX",15734367,-214,-206
"497",6,51,2,47,618,15742532,15742536,15742538,2,6,"SFIX",15742556,-18,-10
"498",6,2,1,48,618,15753949,15753953,15753954,1,5,"SFIX",15753965,-11,-3
"499",6,49,3,49,618,15783574,15783578,15783579,1,5,"SFIX",15783599,-20,-12
"500",6,80,1,50,618,15808624,15808628,15808629,1,5,"SFIX",15808655,-26,-18
"501",6,87,2,51,618,15856740,15856752,15856755,3,15,"SFIX",15856973,-218,-210
"502",6,29,1,52,618,15878398,15878402,15878403,1,5,"SFIX",15878413,-10,-2
"503",6,90,2,53,618,15890454,15890457,15890459,2,5,"SFIX",15890466,-7,1
"504",6,88,3,54,618,15916460,15916463,15916465,2,5,"SFIX",15916496,-31,-23
"505",6,76,3,55,618,15931215,15931215,15931218,3,3,"SFIX",15931295,-77,-69
"506",6,79,3,56,618,15950281,15950287,15950289,2,8,"SFIX",15950372,-83,-75
"507",6,85,3,57,618,15966211,15966216,15966219,3,8,"SFIX",15966238,-19,-11
"508",6,34,3,58,618,16373033,16373037,16373038,1,5,"SFIX",16373060,-22,-14
"509",6,31,3,59,618,16388561,16388565,16388568,3,7,"SFIX",16388601,-33,-25
"510",6,47,1,60,618,16401331,16401334,16401334,0,3,"SFIX",16401369,-35,-27
"511",6,75,2,61,618,16413657,16413660,16413663,3,6,"SFIX",16413686,-23,-15
"512",6,46,3,62,618,16422053,16422057,16422059,2,6,"SFIX",16422068,-9,-1
"513",6,86,1,63,618,16451635,16451639,16451644,5,9,"SFIX",16451675,-31,-23
"514",6,68,1,64,618,16468064,16468067,16468069,2,5,"SFIX",16468099,-30,-22
"515",6,15,2,65,618,16535380,16535384,16535387,3,7,"SFIX",16535411,-24,-16
"516",6,41,1,66,618,16548927,16548931,16548932,1,5,"SFIX",16548948,-16,-8
"517",6,33,2,67,618,16573225,16573229,16573232,3,7,"SFIX",16573249,-17,-9
"518",6,4,3,68,618,16583520,16583524,16583525,1,5,"SFIX",16583559,-34,-26
"519",6,38,1,69,618,16605274,16605278,16605283,5,9,"SFIX",16605286,-3,5
"520",6,58,3,70,618,16638389,16638392,16638394,2,5,"SFIX",16638413,-19,-11
"521",6,28,3,71,618,16658735,16658739,16658745,6,10,"SFIX",16658748,-3,5
"522",6,9,2,72,618,16669900,16669904,16669905,1,5,"SFIX",16669912,-7,1
"523",6,78,2,73,618,16702474,16702478,16702479,1,5,"SFIX",16702500,-21,-13
"524",6,44,1,74,618,16717417,16717437,16717439,2,22,"SFIX",16717988,-549,-541
"525",6,42,2,75,618,16730352,16730355,16730360,5,8,"SFIX",16730386,-26,-18
"526",6,45,2,76,618,16778487,16778490,16778497,7,10,"SFIX",16778534,-37,-29
"527",6,12,2,77,618,16790725,16790729,16790734,5,9,"SFIX",16790752,-18,-10
"528",6,24,2,78,618,16801361,16801364,16801368,4,7,"SFIX",16801411,-43,-35
"529",6,26,1,79,618,16811779,16811783,16811785,2,6,"SFIX",16811799,-14,-6
"530",6,43,3,80,618,16836793,16836797,16836798,1,5,"SFIX",16836818,-20,-12
"531",6,18,2,81,618,16855232,16855235,16855237,2,5,"SFIX",16855248,-11,-3
"532",6,77,1,82,618,16877803,16877806,16877808,2,5,"SFIX",16877844,-36,-28
"533",6,48,2,83,618,16889461,16889465,16889470,5,9,"SFIX",16889473,-3,5
"534",6,11,1,84,618,16899801,16899804,16899805,1,4,"SFIX",16899832,-27,-19
"535",6,59,1,85,618,16908315,16908320,16908321,1,6,"SFIX",16908335,-14,-6
"536",6,61,3,86,618,16925981,16925985,16925989,4,8,"SFIX",16925997,-8,0
"537",6,27,2,87,618,16932618,16932623,16932629,6,11,"SFIX",16932632,-3,5
"538",6,73,3,88,618,16946577,16946627,16946631,4,54,"SFIX",16946628,3,11
"539",6,20,1,89,618,17003325,17003329,17003330,1,5,"SFIX",17003343,-13,-5
"540",6,66,2,90,618,17012710,17012714,17012716,2,6,"SFIX",17012742,-26,-18
"541",7,41,2,1,618,17264978,17264982,17264986,4,8,"SFIX",17265026,-40,-32
"542",7,76,1,2,618,17282344,17282347,17282349,2,5,"SFIX",17282400,-51,-43
"543",7,25,1,3,618,17288585,17288589,17288590,1,5,"SFIX",17288636,-46,-38
"544",7,14,2,4,618,17299112,17299115,17299121,6,9,"SFIX",17299154,-33,-25
"545",7,21,3,5,618,17321875,17321879,17321880,1,5,"SFIX",17321922,-42,-34
"546",7,11,2,6,618,17331759,17331763,17331765,2,6,"SFIX",17331803,-38,-30
"547",7,44,2,7,618,17342248,17342253,17342254,1,6,"SFIX",17342300,-46,-38
"548",7,42,3,8,618,17423549,17423553,17423559,6,10,"SFIX",17423599,-40,-32
"549",7,82,1,9,618,17431873,17431902,17431907,5,34,"SFIX",17432301,-394,-386
"550",7,48,3,10,618,17441737,17441740,17441747,7,10,"SFIX",17441781,-34,-26
"551",7,46,1,11,618,17451506,17451510,17451513,3,7,"SFIX",17451559,-46,-38
"552",7,8,2,12,618,17474447,17474451,17474452,1,5,"SFIX",17474503,-51,-43
"553",7,88,1,13,618,17497445,17497449,17497455,6,10,"SFIX",17497501,-46,-38
"554",7,75,3,14,618,17554383,17554388,17554389,1,6,"SFIX",17554407,-18,-10
"555",7,43,1,15,618,17583834,17583836,17583844,8,10,"SFIX",17583861,-17,-9
"556",7,63,3,16,618,17606502,17606506,17606509,3,7,"SFIX",17606526,-17,-9
"557",7,51,3,17,618,17619862,17619866,17619868,2,6,"SFIX",17619903,-35,-27
"558",7,40,1,18,618,17630603,17630607,17630609,2,6,"SFIX",17630622,-13,-5
"559",7,90,3,19,618,17641994,17641998,17642003,5,9,"SFIX",17642039,-36,-28
"560",7,69,3,20,618,17674563,17674567,17674573,6,10,"SFIX",17674613,-40,-32
"561",7,57,3,21,618,17685423,17685427,17685429,2,6,"SFIX",17685455,-26,-18
"562",7,84,3,22,618,17716438,17716441,17716443,2,5,"SFIX",17716483,-40,-32
"563",7,60,3,23,618,17725218,17725222,17725224,2,6,"SFIX",17725262,-38,-30
"564",7,16,1,24,618,17748566,17748570,17748571,1,5,"SFIX",17748620,-49,-41
"565",7,62,2,25,618,17760983,17761015,17761019,4,36,"EFIX",17761009,783,791
"566",7,89,2,26,618,17771912,17771915,17771918,3,6,"SFIX",17771940,-22,-14
"567",7,50,2,27,618,17795144,17795147,17795148,1,4,"SFIX",17795191,-43,-35
"568",7,38,2,28,618,17881314,17881318,17881320,2,6,"SFIX",17881368,-48,-40
"569",7,23,2,29,618,17894891,17894896,17894900,4,9,"SFIX",17894937,-37,-29
"570",7,81,3,30,618,17915142,17915145,17915147,2,5,"SFIX",17915183,-36,-28
"571",7,59,2,31,618,17922198,17922201,17922204,3,6,"SFIX",17922225,-21,-13
"572",7,24,3,32,618,17933688,17933692,17933693,1,5,"SFIX",17933731,-38,-30
"573",7,12,3,33,618,17945259,17945263,17945264,1,5,"SFIX",17945321,-57,-49
"574",7,54,3,34,618,17983401,17983404,17983406,2,5,"SFIX",17983434,-28,-20
"575",7,6,3,35,618,17994726,17994730,17994734,4,8,"SFIX",17994783,-49,-41
"576",7,72,3,36,618,18004474,18004477,18004479,2,5,"SFIX",18004502,-23,-15
"577",7,78,3,37,618,18027752,18027754,18027756,2,4,"SFIX",18027783,-27,-19
"578",7,74,2,38,618,18043719,18043739,18043741,2,22,"SFIX",18043907,-166,-158
"579",7,55,1,39,618,18054717,18054720,18054727,7,10,"SFIX",18054754,-27,-19
"580",7,13,1,40,618,18065716,18065720,18065723,3,7,"SFIX",18065754,-31,-23
"581",7,39,3,41,618,18083984,18083988,18083990,2,6,"SFIX",18084024,-34,-26
"582",7,35,2,42,618,18102883,18102888,18102889,1,6,"SFIX",18102923,-34,-26
"583",7,70,1,43,618,18121266,18121270,18121271,1,5,"SFIX",18121310,-39,-31
"584",7,26,2,44,618,18179910,18179914,18179916,2,6,"SFIX",18179947,-31,-23
"585",7,71,2,45,618,18200229,18200233,18200238,5,9,"SFIX",18200262,-24,-16
"586",7,79,1,46,618,18214223,18214226,18214229,3,6,"SFIX",18214265,-36,-28
"587",7,53,2,47,618,18235324,18235327,18235334,7,10,"SFIX",18235344,-10,-2
"588",7,15,3,48,618,18244422,18244426,18244427,1,5,"SFIX",18244463,-36,-28
"589",7,34,1,49,618,18272852,18272855,18272857,2,5,"SFIX",18272897,-40,-32
"590",7,58,1,50,618,18282147,18282151,18282152,1,5,"SFIX",18282183,-31,-23
"591",7,61,1,51,618,18294022,18294025,18294026,1,4,"EFIX",18294013,311,319
"592",7,85,1,52,618,18302219,18302223,18302224,1,5,"SFIX",18302267,-43,-35
"593",7,36,3,53,618,18308507,18308511,18308517,6,10,"SFIX",18308561,-44,-36
"594",7,64,1,54,618,18363231,18363235,18363238,3,7,"SFIX",18363275,-37,-29
"595",7,27,3,55,618,18395464,18395468,18395471,3,7,"SFIX",18395500,-29,-21
"596",7,4,1,56,618,18410588,18410592,18410597,5,9,"EFIX",18410565,514,522
"597",7,33,3,57,618,18420735,18420738,18420741,3,6,"SFIX",18420778,-37,-29
"598",7,66,3,58,618,18463949,18463953,18463954,1,5,"SFIX",18463978,-24,-16
"599",7,22,1,59,618,18470572,18470576,18470576,0,4,"SFIX",18470628,-52,-44
"600",7,19,1,60,618,18492034,18492038,18492042,4,8,"SFIX",18492074,-32,-24
"601",7,1,1,61,618,18502624,18502628,18502629,1,5,"SFIX",18502665,-36,-28
"602",7,67,1,62,618,18587816,18587820,18587827,7,11,"SFIX",18587856,-29,-21
"603",7,20,2,63,618,18604605,18604608,18604615,7,10,"SFIX",18604666,-51,-43
"604",7,9,3,64,618,18615434,18615436,18615438,2,4,"SFIX",18615472,-34,-26
"605",7,65,2,65,618,18626371,18626375,18626376,1,5,"SFIX",18626397,-21,-13
"606",7,86,2,66,618,18635156,18635160,18635161,1,5,"SFIX",18635211,-50,-42
"607",7,45,3,67,618,18644756,18644759,18644760,1,4,"SFIX",18644804,-44,-36
"608",7,87,3,68,618,18654558,18654562,18654564,2,6,"SFIX",18654592,-28,-20
"609",7,3,3,69,618,18663344,18663347,18663352,5,8,"SFIX",18663384,-32,-24
"610",7,77,2,70,618,18672584,18672587,18672589,2,5,"SFIX",18672629,-40,-32
"611",7,68,2,71,618,18701368,18701372,18701374,2,6,"SFIX",18701413,-39,-31
"612",7,2,2,72,618,18726079,18726096,18726097,1,18,"SFIX",18726258,-161,-153
"613",7,28,1,73,618,18841258,18841261,18841265,4,7,"SFIX",18841309,-44,-36
"614",7,32,2,74,618,18854627,18854630,18854632,2,5,"SFIX",18854668,-36,-28
"615",7,73,1,75,618,18886131,18886135,18886136,1,5,"SFIX",18886156,-20,-12
"616",7,30,3,76,618,18893771,18893778,18893780,2,9,"SFIX",18893778,2,10
