"","sub","cond","item","seq","start_time","end_time","duration_ms"
"20514",28,3,75,74,19781671,19788086,6415
"20912",28,3,78,75,19815255,19819238,3983
"21213",28,2,26,76,19839702,19842718,3016
"2148",28,1,40,77,19848001,19855206,7205
"21910",28,2,2,78,19879268,19882870,3602
"22210",28,3,45,79,19896844,19901327,4483
"2269",28,1,52,80,19921944,19930883,8939
"23113",28,1,70,81,19956976,19965156,8180
"23310",28,2,62,82,19976137,19984888,8751
"2348",28,3,72,83,19986619,19992799,6180
"23511",28,1,49,84,19994977,20003160,8183
"2376",28,1,28,85,20008776,20015835,7059
"23913",28,3,66,86,20021928,20030152,8224
"2405",28,1,37,87,20033785,20037120,3335
"2429",28,3,39,88,20044657,20049032,4375
"2448",28,2,17,89,20054056,20058168,4112
"24713",28,2,89,90,20078184,20081672,3488
"1130",29,1,45,1,929792,935472,5680
"1449",29,3,5,2,949240,953779,4539
"1640",29,1,27,3,959368,963278,3910
"2040",29,3,38,4,984611,990290,5679
"2349",29,1,6,5,1010736,1014910,4174
"266",29,3,26,6,1028423,1033412,4989
"299",29,1,42,7,1046221,1050943,4722
"318",29,3,89,8,1056774,1060947,4173
"3314",29,1,66,9,1070927,1077786,6859
"357",29,2,25,10,1088706,1094103,5397
"378",29,1,18,11,1099356,1104968,5612
"3912",29,2,22,12,1112846,1123391,10545
"4111",29,1,9,13,1130859,1134610,3751
"4311",29,2,64,14,1143022,1147884,4862
"446",29,1,39,15,1152345,1157396,5051
"497",29,3,86,16,1184536,1191640,7104
"529",29,3,32,17,1215236,1220140,4904
"559",29,2,52,18,1236641,1240864,4223
"589",29,1,21,19,1260481,1264129,3648
"6012",29,2,7,20,1270298,1275449,5151
"6313",29,1,54,21,1289532,1294821,5289
"6613",29,2,40,22,1309041,1313225,4184
"6810",29,3,50,23,1318891,1324841,5950
"724",29,2,49,24,1351747,1355290,3543
"7410",29,3,74,25,1362309,1366004,3695
"768",29,2,4,26,1376684,1380027,3343
"7812",29,2,88,27,1386917,1392036,5119
"7913",29,1,48,28,1395094,1399653,4559
"8713",29,3,35,29,1549446,1552691,3245
"908",29,2,28,30,1566444,1570708,4264
"9213",29,3,68,31,1575094,1579468,4374
"9411",29,3,80,32,1592099,1596089,3990
"957",29,3,23,33,1598778,1601955,3177
"1009",29,2,55,34,1627518,1632016,4498
"10413",29,3,65,35,1653577,1656301,2724
"10514",29,1,24,36,1658939,1664724,5785
"10711",29,1,33,37,1669970,1673037,3067
"11115",29,2,82,38,1691011,1697001,5990
"11414",29,1,87,39,1713520,1717549,4029
"11613",29,1,60,40,1727764,1731586,3822
"11910",29,1,75,41,1749548,1752341,2793
"12211",29,2,73,42,1774519,1778566,4047
"12413",29,3,17,43,1788834,1791967,3133
"12710",29,1,84,44,1809220,1813722,4502
"1299",29,2,37,45,1826613,1830240,3627
"13214",29,2,85,46,1846212,1851742,5530
"1347",29,2,34,47,1864352,1869558,5206
"1367",29,3,8,48,1875802,1879758,3956
"14211",29,2,70,49,1918059,1922671,4612
"14311",29,3,20,50,1926093,1930583,4490
"14610",29,3,29,51,1941112,1945783,4671
"1488",29,1,78,52,1950417,1954847,4430
"15010",29,3,2,53,1966165,1970991,4826
"15213",29,3,11,54,1980206,1984631,4425
"15411",29,1,72,55,1991440,1996087,4647
"15610",29,1,12,56,2007501,2011533,4032
"16210",29,2,1,57,2048640,2053938,5298
"16411",29,2,31,58,2062846,2068680,5834
"17118",29,3,62,59,2261716,2265882,4166
"17210",29,2,76,60,2269742,2273493,3751
"17310",29,1,57,61,2276556,2279239,2683
"17813",29,1,3,62,2309044,2312789,3745
"18113",29,2,43,63,2325097,2329327,4230
"18310",29,2,13,64,2334694,2338443,3749
"1858",29,1,90,65,2343931,2348059,4128
"18610",29,1,69,66,2352984,2356515,3531
"18914",29,2,79,67,2374730,2378622,3892
"1909",29,2,19,68,2382264,2385907,3643
"19211",29,3,56,69,2391622,2395227,3605
"19512",29,3,71,70,2409500,2413564,4064
"1989",29,1,81,71,2430328,2433683,3355
"19914",29,3,53,72,2436399,2439156,2757
"20214",29,2,16,73,2454594,2458598,4004
"20612",29,2,46,74,2476356,2480438,4082
"20913",29,1,15,75,2491588,2495236,3648
"21114",29,3,41,76,2502309,2505732,3423
"2149",29,1,63,77,2517718,2520728,3010
"21610",29,1,51,78,2530231,2533085,2854
"21810",29,1,36,79,2558542,2561637,3095
"22115",29,2,10,80,2576910,2582574,5664
"22313",29,3,77,81,2588295,2595637,7342
"22511",29,3,83,82,2609620,2612678,3058
"22610",29,2,61,83,2615106,2619096,3990
"22710",29,3,47,84,2624467,2628158,3691
"23214",29,1,30,85,2662583,2666614,4031
"23410",29,2,67,86,2675700,2679198,3498
"23812",29,3,59,87,2702488,2706118,3630
"24114",29,2,58,88,2718344,2720647,2303
"2449",29,3,14,89,2735548,2739820,4272
"24714",29,3,44,90,2753323,2757207,3884
"1040",30,2,81,1,4644475,4649458,4983
"1140",30,2,75,2,4653413,4656857,3444
"1450",30,2,36,3,4680687,4684966,4279
"1730",30,1,38,4,4700405,4704962,4557
"1938",30,2,9,5,4710903,4714202,3299
"2140",30,1,23,6,4723959,4727260,3301
"2350",30,1,35,7,4734665,4738557,3892
"319",30,3,79,8,4810413,4814718,4305
"358",30,3,4,9,4851669,4856043,4374
"379",30,1,20,10,4874677,4880285,5608
"3913",30,2,33,11,4889472,4893347,3875
"4112",30,3,76,12,4897884,4901495,3611
"4215",30,3,58,13,4966214,4969058,2844
"447",30,1,86,14,4973796,4978925,5129
"4814",30,3,64,15,5009462,5013092,3630
"498",30,3,25,16,5018646,5023141,4495
"5312",30,1,83,17,5048421,5053485,5064
"5412",30,3,28,18,5056904,5060501,3597
"566",30,1,17,19,5069096,5073973,4877
"5810",30,2,51,20,5078636,5087453,8817
"6013",30,3,19,21,5091796,5094831,3035
"6614",30,1,62,22,5136483,5144339,7856
"7010",30,2,78,23,5170897,5175203,4306
"769",30,1,47,24,5238096,5242537,4441
"7813",30,3,43,25,5252386,5256544,4158
"836",30,2,48,26,5456955,5459387,2432
"8714",30,2,18,27,5479283,5483354,4071
"899",30,3,46,28,5490078,5493521,3443
"9118",30,2,27,29,5498356,5500842,2486
"9312",30,1,44,30,5505298,5507829,2531
"9611",30,2,63,31,5522028,5527201,5173
"9712",30,2,24,32,5531217,5534547,3330
"998",30,1,71,33,5539229,5543354,4125
"10111",30,3,40,34,5552675,5556082,3407
"10311",30,1,41,35,5560511,5563082,2571
"10515",30,3,52,36,5570480,5572893,2413
"10810",30,2,60,37,5582675,5584978,2303
"11016",30,3,49,38,5589511,5592186,2675
"11415",30,3,73,39,5611308,5613674,2366
"11614",30,3,22,40,5623944,5627827,3883
"11812",30,3,37,41,5632473,5635203,2730
"12115",30,2,72,42,5648144,5651045,2901
"12212",30,2,84,43,5655127,5657803,2676
"1257",30,1,65,44,5675282,5677588,2306
"12711",30,2,15,45,5684941,5687153,2212
"12910",30,2,54,46,5696366,5699212,2846
"13115",30,3,70,47,5705752,5709784,4032
"13310",30,1,50,48,5722437,5726427,3990
"13511",30,2,87,49,5733785,5740620,6835
"1368",30,3,88,50,5744422,5747700,3278
"14010",30,1,26,51,5770390,5772572,2182
"14510",30,2,42,52,5796835,5799148,2313
"1479",30,2,45,53,5804669,5807421,2752
"15115",30,1,5,54,5828574,5831180,2606
"1537",30,1,53,55,5837699,5839909,2210
"15611",30,3,7,56,5856784,5860573,3789
"1599",30,1,8,57,5875010,5877701,2691
"16117",30,2,90,58,5883777,5886743,2966
"16211",30,2,12,59,5897566,5901475,3909
"17119",30,3,67,60,6128012,6130752,2740
"1759",30,3,10,61,6152581,6155834,3253
"1778",30,1,2,62,6165781,6168732,2951
"17913",30,2,57,63,6176557,6179144,2587
"18114",30,2,6,64,6185249,6189298,4049
"18311",30,2,30,65,6195964,6199088,3124
"19010",30,1,59,66,6240916,6242716,1800
"1939",30,2,39,67,6254897,6257265,2368
"19711",30,1,32,68,6280625,6283028,2403
"19915",30,3,16,69,6288053,6291537,3484
"20115",30,1,14,70,6297620,6300485,2865
"20314",30,1,29,71,6305382,6308086,2704
"20515",30,3,61,72,6313720,6322274,8554
"20812",30,1,74,73,6338977,6343138,4161
"20914",30,3,55,74,6347860,6352418,4558
"21311",30,2,69,75,6373071,6375594,2523
"21611",30,1,11,76,6393998,6396562,2564
"21811",30,2,66,77,6402101,6405235,3134
"21911",30,3,34,78,6409543,6412611,3068
"22314",30,2,3,79,6436594,6440856,4262
"22512",30,1,77,80,6445736,6448166,2430
"22711",30,3,1,81,6458774,6462459,3685
"23114",30,1,89,82,6485247,6487427,2180
"23215",30,1,68,83,6490829,6495397,4568
"23311",30,3,31,84,6502308,6506894,4586
"23512",30,1,56,85,6512230,6516094,3864
"23813",30,3,13,86,6528930,6532672,3742
"2435",30,3,82,87,6559122,6562991,3869
"24410",30,2,21,88,6568942,6571484,2542
"24611",30,3,85,89,6576910,6580524,3614
"2485",30,1,80,90,6592756,6595256,2500
"1050",31,1,52,1,7909947,7915009,5062
"1240",31,1,58,2,7925325,7929149,3824
"1650",31,2,38,3,7954081,7958818,4737
"1940",31,1,67,4,7974479,7979458,4979
"2150",31,3,6,5,7990000,7995354,5354
"2515",31,1,73,6,8018556,8021709,3153
"2716",31,1,82,7,8032730,8037412,4682
"3012",31,1,4,8,8058206,8061348,3142
"329",31,2,65,9,8066524,8069955,3431
"3315",31,2,59,10,8075038,8077899,2861
"359",31,1,55,11,8084564,8088245,3681
"3810",31,3,21,12,8102036,8105595,3559
"4216",31,1,22,13,8130325,8133563,3238
"448",31,1,10,14,8140000,8147004,7004
"4610",31,2,29,15,8153599,8157229,3630
"4815",31,3,75,16,8165217,8167984,2767
"5115",31,1,25,17,8188569,8192812,4243
"5413",31,1,61,18,8206681,8211318,4637
"5510",31,3,39,19,8214953,8217693,2740
"5710",31,3,78,20,8225813,8231026,5213
"5811",31,2,47,21,8236633,8239710,3077
"6014",31,2,83,22,8249285,8252888,3603
"6110",31,2,5,23,8257536,8260053,2517
"6412",31,3,90,24,8275293,8278685,3392
"6914",31,3,42,25,8314650,8317898,3248
"7117",31,2,11,26,8322787,8325733,2946
"7315",31,1,46,27,8333442,8338177,4735
"7510",31,3,36,28,8343905,8346741,2836
"7713",31,3,66,29,8355149,8359653,4504
"7914",31,3,24,30,8373123,8376748,3625
"8214",31,2,26,31,8389501,8392226,2725
"857",31,1,43,32,8457676,8460871,3195
"909",31,3,84,33,8490071,8492679,2608
"9119",31,2,2,34,8497104,8499607,2503
"9412",31,2,56,35,8512656,8516140,3484
"9811",31,1,76,36,8541895,8546031,4136
"10010",31,1,37,37,8561146,8565983,4837
"10312",31,1,40,38,8580608,8583456,2848
"10712",31,1,28,39,8610908,8615592,4684
"1096",31,3,45,40,8621790,8624761,2971
"11210",31,2,41,41,8635076,8637840,2764
"11416",31,2,23,42,8643510,8645881,2371
"1179",31,2,80,43,8661138,8663985,2847
"11911",31,1,64,44,8677120,8679974,2854
"1208",31,3,15,45,8682947,8685890,2943
"1258",31,2,71,46,8719719,8722670,2951
"12712",31,1,16,47,8733927,8736377,2450
"13215",31,3,51,48,8763940,8766187,2247
"1348",31,1,49,49,8773780,8776648,2868
"1369",31,2,32,50,8785498,8787978,2480
"13812",31,2,44,51,8794073,8796410,2337
"14011",31,2,14,52,8802359,8806274,3915
"14312",31,3,72,53,8821371,8823822,2451
"14410",31,1,88,54,8862592,8867923,5331
"14511",31,3,12,55,8872657,8876380,3723
"1489",31,1,79,56,8893729,8896939,3210
"15011",31,1,31,57,8911669,8914939,3270
"15412",31,1,19,58,8933677,8936395,2718
"1577",31,3,30,59,8949999,8955276,5277
"15910",31,3,9,60,8962775,8964941,2166
"16412",31,2,8,61,8997901,9001838,3937
"16714",31,1,1,62,9013489,9016125,2636
"16911",31,3,33,63,9022497,9025657,3160
"17416",31,2,20,64,9189256,9191790,2534
"1779",31,2,68,65,9203553,9207009,3456
"18115",31,3,3,66,9230866,9239874,9008
"1877",31,3,60,67,9277712,9282047,4335
"18915",31,3,18,68,9290022,9293495,3473
"19310",31,2,77,69,9314728,9317173,2445
"1947",31,3,48,70,9321308,9324879,3571
"19712",31,1,7,71,9336564,9340392,3828
"20215",31,3,63,72,9372707,9377288,4581
"2074",31,1,85,73,9412517,9415369,2852
"21115",31,3,57,74,9446265,9448544,2279
"21312",31,3,69,75,9456143,9461857,5714
"21410",31,2,62,76,9466426,9469457,3031
"21711",31,2,53,77,9487397,9490110,2713
"21912",31,3,27,78,9497284,9499925,2641
"22116",31,3,54,79,9507160,9509433,2273
"22315",31,3,87,80,9515202,9518550,3348
"2247",31,2,74,81,9521888,9524417,2529
"22911",31,2,89,82,9554589,9556770,2181
"2308",31,2,50,83,9562803,9565517,2714
"23216",31,3,81,84,9571126,9573226,2100
"23411",31,2,86,85,9585693,9590583,4890
"23814",31,2,35,86,9615370,9617115,1745
"2406",31,1,13,87,9624522,9630221,5699
"24411",31,1,70,88,9647840,9651331,3491
"24510",31,2,17,89,9655044,9658626,3582
"24715",31,1,34,90,9664029,9667700,3671
"1060",32,1,21,1,18748113,18751597,3484
"1340",32,2,76,2,18763933,18767227,3294
"1538",32,1,45,3,18777683,18782075,4392
"1840",32,1,6,4,18795890,18799248,3358
"2160",32,3,20,5,18811434,18814588,3154
"2360",32,2,73,6,18820859,18824236,3377
"267",32,2,67,7,18841002,18845884,4882
"2717",32,1,48,8,18849124,18852068,2944
"3013",32,3,47,9,18863005,18866116,3111
"3210",32,3,74,10,18872405,18875341,2936
"3316",32,3,86,11,18878530,18882628,4098
"347",32,1,30,12,18885966,18888861,2895
"3613",32,3,26,13,18894783,18898200,3417
"3811",32,1,9,14,18903607,18906501,2894
"4113",32,2,4,15,18920530,18923950,3420
"4312",32,1,18,16,18930352,18934206,3854
"4611",32,2,22,17,18946685,18949962,3277
"499",32,2,31,18,18965406,18969333,3927
"5313",32,2,79,19,18993962,18997518,3556
"5414",32,2,43,20,19000970,19003637,2667
"567",32,3,83,21,19009133,19013335,4202
"5711",32,2,25,22,19016658,19020190,3532
"5914",32,1,75,23,19026443,19029654,3211
"6111",32,3,23,24,19040842,19043542,2700
"6413",32,1,15,25,19058188,19061014,2826
"7118",32,2,1,26,19108449,19111950,3501
"7316",32,3,8,27,19119876,19123095,3219
"7511",32,3,65,28,19128696,19131670,2974
"7610",32,3,44,29,19135614,19139207,3593
"8215",32,1,87,30,19180440,19184559,4119
"8715",32,3,2,31,19294495,19297445,2950
"9120",32,3,59,32,19317080,19319342,2262
"9313",32,1,63,33,19326055,19328145,2090
"10011",32,2,82,34,19380002,19383838,3836
"10112",32,2,58,35,19387545,19390227,2682
"10414",32,3,56,36,19404926,19407330,2404
"1067",32,2,85,37,19414172,19417305,3133
"1097",32,2,7,38,19437009,19439909,2900
"11615",32,2,88,39,19483165,19486610,3445
"11710",32,1,27,40,19489831,19493154,3323
"11912",32,3,29,41,19498968,19502255,3287
"12116",32,1,54,42,19511440,19514269,2829
"12310",32,2,52,43,19519838,19522963,3125
"12615",32,1,78,44,19535713,19538643,2930
"1288",32,2,40,45,19548199,19550731,2532
"13216",32,2,64,46,19569316,19572747,3431
"13311",32,2,13,47,19576270,19578956,2686
"13512",32,3,17,48,19585173,19588475,3302
"13813",32,2,16,49,19600644,19603572,2928
"14212",32,1,51,50,19619648,19622716,3068
"14411",32,2,70,51,19628388,19632035,3647
"14611",32,1,69,52,19640079,19642780,2701
"15012",32,2,34,53,19664636,19668140,3504
"15413",32,1,42,54,19688441,19691613,3172
"15612",32,3,89,55,19696786,19699624,2838
"15911",32,2,46,56,19716058,19720389,4331
"16118",32,3,62,57,19728415,19731759,3344
"16413",32,3,71,58,19854203,19857094,2891
"1668",32,3,68,59,19868449,19872203,3754
"16811",32,3,14,60,19882648,19886835,4187
"1709",32,2,19,61,19892329,19894848,2519
"17417",32,1,66,62,19914347,19917306,2959
"17510",32,2,10,63,19920645,19924279,3634
"17710",32,2,28,64,19929628,19933029,3401
"18212",32,1,60,65,19958128,19960983,2855
"18413",32,3,80,66,19966660,19969219,2559
"1859",32,3,53,67,19972019,19974287,2268
"1878",32,1,39,68,19980314,19982655,2341
"19011",32,2,61,69,19997388,19999983,2595
"19311",32,1,33,70,20015957,20018588,2631
"19513",32,1,57,71,20023931,20026645,2714
"19713",32,1,84,72,20034196,20037982,3786
"19916",32,1,72,73,20049547,20053205,3658
"20315",32,3,11,74,20074964,20077664,2700
"20516",32,3,35,75,20086434,20089672,3238
"21011",32,3,32,76,20114989,20117840,2851
"21214",32,1,12,77,20123714,20127209,3495
"21411",32,1,24,78,20133372,20137017,3645
"21913",32,1,3,79,20161084,20164209,3125
"22316",32,2,55,80,20184455,20187503,3048
"22513",32,2,37,81,20192403,20195065,2662
"22712",32,1,36,82,20200584,20203618,3034
"23115",32,3,50,83,20221615,20224765,3150
"23312",32,3,77,84,20230219,20233762,3543
"23412",32,3,5,85,20236783,20239474,2691
"23612",32,1,81,86,20245525,20248034,2509
"2377",32,3,38,87,20252158,20254924,2766
"23914",32,2,49,88,20260814,20263626,2812
"24210",32,3,41,89,20276189,20278866,2677
"24412",32,1,90,90,20284472,20287590,3118
"1250",33,1,83,1,22263173,22271344,8171
"1349",33,3,4,2,22274574,22282302,7728
"2370",33,2,69,3,22391269,22397185,5916
"2430",33,1,35,4,22403680,22409983,6303
"2811",33,2,54,5,22600544,22606341,5797
"3110",33,1,11,6,22625562,22631127,5565
"3317",33,3,70,7,22646332,22653425,7093
"348",33,2,63,8,22656961,22661058,4097
"3510",33,1,89,9,22664725,22671098,6373
"409",33,1,68,10,22717504,22722815,5311
"4114",33,1,56,11,22727788,22733164,5376
"4313",33,3,46,12,22745460,22751607,6147
"4512",33,1,50,13,22803408,22809542,6134
"4910",33,2,39,14,22849741,22858196,8455
"568",33,2,84,15,22934975,22943118,8143
"5812",33,1,2,16,22961997,22968301,6304
"6015",33,3,16,17,22975817,22981230,5413
"6210",33,3,22,18,22992145,22997621,5476
"6514",33,3,40,19,23020881,23025687,4806
"6915",33,2,42,20,23049920,23055794,5874
"7317",33,3,52,21,23086953,23092716,5763
"7512",33,1,44,22,23105227,23112967,7740
"7714",33,3,61,23,23139768,23146150,6382
"7814",33,3,58,24,23149198,23153551,4353
"8010",33,1,23,25,23247819,23253065,5246
"8413",33,2,27,26,23285909,23291643,5734
"8610",33,3,1,27,23302813,23309066,6253
"8910",33,3,55,28,23326896,23331721,4825
"9214",33,3,19,29,23346208,23352033,5825
"958",33,1,53,30,23367273,23372169,4896
"9713",33,2,81,31,23379046,23384313,5267
"10012",33,1,65,32,23408443,23414058,5615
"10113",33,3,43,33,23420790,23425708,4918
"1068",33,2,24,34,23467698,23472902,5204
"1098",33,3,49,35,23491509,23498594,7085
"11211",33,3,73,36,23519002,23526042,7040
"11312",33,2,12,37,23534301,23539832,5531
"11616",33,2,3,38,23567188,23572840,5652
"11813",33,2,33,39,23579090,23582547,3457
"1209",33,1,20,40,23589703,23595942,6239
"12311",33,2,66,41,23610094,23617367,7273
"1259",33,2,36,42,23726693,23731997,5304
"12713",33,1,8,43,23742421,23747425,5004
"13012",33,1,5,44,23815834,23821445,5611
"13217",33,2,45,45,23828526,23835446,6920
"13410",33,3,7,46,23844394,23849781,5387
"13610",33,2,48,47,23861821,23865985,4164
"13814",33,2,15,48,23874501,23879966,5465
"14313",33,1,14,49,23926884,23933631,6747
"14512",33,1,80,50,23958686,23963359,4673
"14612",33,1,38,51,24005626,24012666,7040
"14810",33,3,85,52,24020731,24027786,7055
"15116",33,3,88,53,24057567,24064488,6921
"1539",33,1,17,54,24083462,24088632,5170
"1578",33,3,13,55,24122690,24128964,6274
"15912",33,2,9,56,24153827,24160129,6302
"16414",33,3,25,57,24196642,24200889,4247
"16715",33,1,41,58,24216616,24222057,5441
"16912",33,1,71,59,24367745,24372653,4908
"17120",33,2,60,60,24383713,24388220,4507
"17418",33,1,47,61,24405352,24410396,5044
"17613",33,3,28,62,24417725,24424459,6734
"18116",33,2,18,63,24456100,24461541,5441
"18414",33,3,34,64,24476727,24482404,5677
"18611",33,2,30,65,24489218,24493886,4668
"1948",33,2,72,66,24559233,24563533,4300
"19614",33,3,79,67,24599995,24604353,4358
"19810",33,1,59,68,24672598,24676071,3473
"20216",33,3,64,69,24699679,24705374,5695
"20316",33,1,32,70,24707693,24713078,5385
"20813",33,1,26,71,24762054,24767767,5713
"21116",33,2,90,72,24785765,24792975,7210
"21313",33,2,78,73,24807430,24811975,4545
"21412",33,3,37,74,24815709,24821575,5866
"21612",33,2,51,75,24827726,24831647,3921
"21812",33,1,74,76,24836701,24842265,5564
"22011",33,1,86,77,24855724,24862292,6568
"22117",33,1,77,78,24866097,24870242,4145
"22211",33,3,10,79,24875171,24880907,5736
"22514",33,1,62,80,24900700,24906736,6036
"22611",33,2,57,81,24916147,24920493,4346
"2289",33,2,87,82,24932031,24939065,7034
"22912",33,2,21,83,24942589,24948506,5917
"23313",33,3,67,84,24978256,24984113,5857
"23413",33,3,76,85,24988450,24994709,6259
"24115",33,1,29,86,25065161,25070684,5523
"2436",33,3,31,87,25078446,25083595,5149
"24511",33,2,6,88,25090703,25097730,7027
"24716",33,3,82,89,25106475,25113315,6840
"2486",33,2,75,90,25115821,25121347,5526
"1260",34,3,66,1,302664,310951,8287
"1540",34,1,79,2,336753,343064,6311
"1850",34,1,70,3,372860,383236,10376
"2049",34,3,9,4,398278,401664,3386
"2248",34,1,58,5,407286,409504,2218
"2437",34,2,68,6,415551,419616,4065
"268",34,2,8,7,429530,433232,3702
"2812",34,3,39,8,437915,440664,2749
"3014",34,2,23,9,446450,449065,2615
"3318",34,3,33,10,460984,463937,2953
"3614",34,3,78,11,478611,482826,4215
"3710",34,1,22,12,485163,488399,3236
"4115",34,2,80,13,509501,514569,5068
"4513",34,2,71,14,584276,587597,3321
"4612",34,3,54,15,591513,594314,2801
"4816",34,3,30,16,599453,602818,3365
"5210",34,2,56,17,620176,623646,3470
"5813",34,3,3,18,660485,663667,3182
"6016",34,1,7,19,668551,671274,2723
"6314",34,2,20,20,689465,692802,3337
"6615",34,3,42,21,707135,711819,4684
"6811",34,2,89,22,716593,719416,2823
"7011",34,1,10,23,731917,736179,4262
"725",34,1,46,24,745111,749123,4012
"7411",34,1,52,25,753474,757796,4322
"7815",34,3,36,26,778107,781032,2925
"858",34,3,45,27,892522,896386,3864
"8911",34,1,76,28,917798,921282,3484
"9121",34,1,61,29,934023,936740,2717
"9413",34,1,40,30,966100,969637,3537
"9612",34,2,62,31,974791,978922,4131
"9812",34,2,29,32,986829,991429,4600
"10013",34,2,11,33,995802,998333,2531
"10516",34,3,81,34,1023767,1026506,2739
"10713",34,3,87,35,1039176,1043062,3886
"10811",34,3,12,36,1045655,1053262,7607
"11017",34,3,24,37,1059796,1063502,3706
"11814",34,2,50,38,1158458,1162263,3805
"12117",34,3,63,39,1175551,1178103,2552
"12616",34,3,48,40,1207983,1212687,4704
"12911",34,1,19,41,1224408,1227794,3386
"13218",34,1,64,42,1238862,1242336,3474
"13312",34,2,86,43,1246132,1249024,2892
"13411",34,1,25,44,1252137,1256591,4454
"13611",34,3,27,45,1262411,1266064,3653
"13815",34,2,74,46,1269967,1272541,2574
"14012",34,1,49,47,1279650,1282776,3126
"14213",34,2,17,48,1288036,1291084,3048
"14412",34,1,13,49,1295986,1299496,3510
"14710",34,3,90,50,1312530,1316625,4095
"14811",34,3,84,51,1318726,1322416,3690
"14917",34,1,67,52,1328346,1331920,3574
"15013",34,3,57,53,1335254,1338544,3290
"15214",34,3,18,54,1344829,1349849,5020
"15414",34,2,65,55,1355945,1358345,2400
"15613",34,2,59,56,1369711,1371972,2261
"15811",34,1,28,57,1377238,1381608,4370
"1609",34,3,15,58,1386304,1388657,2353
"16212",34,2,35,59,1393366,1396057,2691
"1658",34,3,6,60,1507000,1509627,2627
"16716",34,1,88,61,1514950,1518828,3878
"16812",34,3,69,62,1521250,1524060,2810
"16913",34,1,82,63,1526463,1530170,3707
"17010",34,2,47,64,1534370,1540160,5790
"17211",34,2,38,65,1550927,1554786,3859
"17419",34,1,85,66,1559745,1563628,3883
"17511",34,2,14,67,1567982,1571251,3269
"17914",34,2,83,68,1590353,1594011,3658
"18117",34,2,77,69,1603128,1606787,3659
"18213",34,1,37,70,1610257,1613907,3650
"18415",34,2,5,71,1619669,1623139,3470
"1879",34,1,16,72,1635491,1639973,4482
"18916",34,3,21,73,1648365,1651803,3438
"19114",34,2,41,74,1657014,1660743,3729
"2009",34,2,44,75,1716116,1719524,3408
"20317",34,2,53,76,1733636,1737669,4033
"20915",34,1,55,77,1772181,1774639,2458
"21413",34,1,1,78,1799541,1802621,3080
"21712",34,1,73,79,1815041,1818909,3868
"21914",34,2,2,80,1827358,1830237,2879
"22118",34,3,60,81,1835176,1837669,2493
"22317",34,3,51,82,1845422,1849781,4359
"22612",34,1,31,83,1863280,1868794,5514
"22913",34,2,26,84,1878540,1881126,2586
"23217",34,3,75,85,1892549,1895250,2701
"23414",34,1,34,86,1905100,1909502,4402
"2378",34,3,72,87,1923100,1925923,2823
"24116",34,2,32,88,1953315,1956392,3077
"2438",34,1,43,89,1963424,1965419,1995
"24512",34,1,4,90,1973355,1976775,3420
"950",35,1,87,1,4479308,4491630,12322
"1069",35,2,40,2,4494753,4497177,2424
"1270",35,3,77,3,4502876,4506094,3218
"1550",35,1,24,4,4549027,4552455,3428
"1860",35,3,14,5,4565979,4574389,8410
"2050",35,2,28,6,4579738,4588059,8321
"2439",35,1,12,7,4605577,4614295,8718
"269",35,1,81,8,4622862,4625805,2943
"2718",35,1,18,9,4628281,4632200,3919
"2910",35,2,79,10,4638986,4651648,12662
"3111",35,1,75,11,4662392,4667819,5427
"3211",35,2,10,12,4672111,4681912,9801
"3615",35,3,44,13,4700705,4704073,3368
"3812",35,3,41,14,4710074,4713010,2936
"4217",35,3,26,15,4750177,4754497,4320
"449",35,1,42,16,4760602,4767586,6984
"4613",35,2,13,17,4777873,4782009,4136
"4817",35,2,22,18,4788452,4792934,4482
"5314",35,3,29,19,4827801,4831146,3345
"5712",35,3,53,20,4852133,4857475,5342
"6112",35,3,71,21,4886297,4889374,3077
"6211",35,3,11,22,4893692,4899094,5402
"6616",35,3,2,23,4924167,4927643,3476
"6916",35,3,32,24,4946360,4954637,8277
"726",35,1,84,25,4970472,4974828,4356
"7318",35,3,65,26,4981307,4986363,5056
"7715",35,2,61,27,5015290,5022508,7218
"8011",35,1,33,28,5053232,5062052,8820
"837",35,3,35,29,5234580,5237662,3082
"8716",35,3,8,30,5260739,5263633,2894
"9010",35,1,78,31,5280440,5286979,6539
"9215",35,1,27,32,5304399,5307112,2713
"9414",35,1,72,33,5312023,5321202,9179
"959",35,1,3,34,5324790,5333967,9177
"9714",35,2,43,35,5340392,5347015,6623
"10014",35,3,68,36,5377291,5382961,5670
"10114",35,2,85,37,5387884,5393322,5438
"10517",35,1,15,38,5429074,5433767,4693
"1099",35,1,6,39,5455838,5458808,2970
"11116",35,1,57,40,5466791,5470032,3241
"11313",35,3,47,41,5477966,5481512,3546
"11617",35,3,62,42,5500735,5504304,3569
"11815",35,1,30,43,5518466,5523370,4904
"12118",35,2,52,44,5550710,5554617,3907
"12312",35,2,25,45,5566600,5571363,4763
"12617",35,1,9,46,5586694,5590642,3948
"13116",35,2,37,47,5628178,5632794,4616
"13412",35,2,46,48,5649226,5652646,3420
"13716",35,2,49,49,5672198,5679898,7700
"14114",35,1,63,50,5709318,5715802,6484
"14214",35,3,56,51,5720722,5724138,3416
"14413",35,3,86,52,5732683,5736870,4187
"14613",35,2,16,53,5750868,5754526,3658
"14812",35,1,66,54,5760357,5772029,11672
"14918",35,2,82,55,5778633,5786109,7476
